bill	902	103
gates	903	103
,	904	103
haoran	905	103
robert	906	102
thomas	907	102
j	908	102
shashua	909	102
鸥	910	101
cortana	911	101
cntk	912	100
tmallgenie	913	99
demis	914	97
robin	915	97
哥	916	97
述	917	97
ticwatch	918	97
aerosolve	919	97
xavier	920	97
carol	921	96
hud	922	96
祎	923	95
siri	924	95
daniel	925	94
min	926	94
chu	927	94
俊	928	94
同	929	94
红	930	93
衣	931	93
炮	932	93
iphone	933	93
余	934	92
响	935	92
tensorflow	936	92
助	937	91
省	938	91
姆	939	90
井	940	89
贤	941	89
栋	942	89
涉	943	88
及	944	88
2	945	87
gordonmoore	946	86
元	947	86
二	948	86
戈	949	85
